no	grade	word	meaning	definition	example	exampleMeaning	partOfSpeech	difficulty	frequency	choicesEnJa	choicesJaEn	choicesListening	synonyms	antonyms
100216	1	fast	速い	moving very quickly	This train is very fast.	この電車はとても速いです。	adjective	1	1	"[""速い"",""遅い"",""重い"",""静かな"",""古い""]"	"[""fast"",""slow"",""heavy"",""quiet"",""old""]"	"[""fast"",""first"",""fact"",""slow"",""heavy""]"	"[{""word"":""quick"",""note"":""動きなどが速い。""}]"	"[{""word"":""slow"",""note"":""速さが遅い。""}]"
100217	1	neck	首	the body part below your head	She has a scarf around her neck.	彼女は首にスカーフを巻いています。	noun	1	4	"[""首"",""肩"",""胸"",""背中"",""腰""]"	"[""neck"",""shoulder"",""chest"",""back"",""waist""]"	"[""neck"",""next"",""net"",""shoulder"",""chest""]"	[]	[]
100218	1	summer	夏	the hottest season of the year	We go to the beach every summer.	私たちは毎年夏に海へ行きます。	noun	1	5	"[""夏"",""春"",""秋"",""冬"",""季節""]"	"[""summer"",""spring"",""autumn"",""winter"",""season""]"	"[""summer"",""supper"",""singer"",""spring"",""autumn""]"	[]	[]
100219	1	sun	太陽	the star that gives us light	The sun is bright today.	今日は太陽が明るく輝いています。	noun	1	5	"[""太陽"",""月"",""星"",""空"",""光""]"	"[""sun"",""moon"",""star"",""sky"",""light""]"	"[""sun"",""sand"",""sum"",""song"",""moon""]"	[]	[]
100220	1	spicy	辛い	having a hot taste	This curry is too spicy for me.	このカレーは私には辛すぎます。	adjective	1	3	"[""辛い"",""甘い"",""酸っぱい"",""苦い"",""しょっぱい""]"	"[""spicy"",""sweet"",""sour"",""bitter"",""salty""]"	"[""spicy"",""spacey"",""spiky"",""sweet"",""sour""]"	[]	[]
100221	1	picture	絵、写真	an image made by drawing or a camera	She drew a picture of her dog.	彼女は自分の犬の絵を描きました。	noun	1	5	"[""絵、写真"",""地図"",""手紙"",""歌"",""本""]"	"[""picture"",""map"",""letter"",""song"",""book""]"	"[""picture"",""pitcher"",""teacher"",""map"",""letter""]"	[]	[]
100222	1	really	本当に	very much or truly	I really like this song.	私はこの歌が本当に好きです。	adverb	1	5	"[""本当に"",""たぶん"",""すぐに"",""いつも"",""ゆっくり""]"	"[""really"",""probably"",""soon"",""always"",""slowly""]"	"[""really"",""rarely"",""readily"",""probably"",""soon""]"	[]	[]
100223	1	a	一つの、ある	used before one thing or person	I saw a dog in the park.	私は公園で犬を一匹見ました。	article	1	5	"[""一つの、ある"",""その"",""この"",""あの"",""いくつかの""]"	"[""a"",""the"",""this"",""that"",""some""]"	"[""a"",""I"",""an"",""the"",""one""]"	[]	[]
100224	1	an	一つの、ある	used before words starting with a vowel sound	She ate an apple after lunch.	彼女は昼食の後でリンゴを一つ食べました。	article	1	5	"[""一つの、ある"",""その"",""この"",""あの"",""いくつかの""]"	"[""an"",""the"",""this"",""that"",""some""]"	"[""an"",""and"",""am"",""the"",""this""]"	[]	[]
100225	1	check	確認する	to make sure something is correct	Please check your answers.	答えを確認してください。	verb	1	3	"[""確認する"",""答える"",""書く"",""読む"",""閉じる""]"	"[""check"",""answer"",""write"",""read"",""close""]"	"[""check"",""chair"",""chess"",""kick"",""cook""]"	[]	[]
100226	1	first	最初の	before all the others	She was the first person to arrive.	彼女が最初に到着した人でした。	adjective	1	5	"[""最初の"",""最後の"",""二番目の"",""次の"",""前の""]"	"[""first"",""last"",""second"",""next"",""previous""]"	"[""first"",""fast"",""forest"",""last"",""second""]"	[]	"[{""word"":""last"",""note"":""順番がいちばん後の。""}]"
100227	1	in	中に	inside a place or thing	The keys are in my bag.	鍵は私のかばんの中にあります。	preposition	1	1	"[""中に"",""上に"",""下に"",""前に"",""後ろに""]"	"[""in"",""on"",""under"",""before"",""behind""]"	"[""in"",""on"",""at"",""under"",""before""]"	"[{""word"":""inside"",""note"":""物や場所の中に。""}]"	"[{""word"":""out"",""note"":""外へ。""}]"
100228	1	this	これ	the thing near the speaker	This is my book.	これは私の本です。	pronoun	1	1	"[""これ"",""それ"",""あれ"",""ここ"",""もの""]"	"[""this"",""that"",""these"",""it"",""one""]"	"[""this"",""these"",""thus"",""that"",""it""]"	[]	"[{""word"":""that"",""note"":""遠くのものを指す""}]"
100229	1	that	あれ	a thing far from the speaker	What is that?	あれは何ですか。	pronoun	1	1	"[""あれ"",""これ"",""それ"",""こちら"",""どれ""]"	"[""that"",""this"",""it"",""one"",""which""]"	"[""that"",""bat"",""cat"",""this"",""it""]"	[]	"[{""word"":""this"",""note"":""近くのものを指す""}]"
100230	1	toy	おもちゃ	something children play with	The child has a new toy.	その子は新しいおもちゃを持っています。	noun	1	4	"[""おもちゃ"",""人形"",""ゲーム"",""絵本"",""ぬいぐるみ""]"	"[""toy"",""doll"",""game"",""book"",""ball""]"	"[""toy"",""boy"",""toil"",""doll"",""game""]"	[]	[]
100231	1	yen	円	the basic unit of money in Japan	This pen costs 100 yen.	このペンは100円です。	noun	1	3	"[""円"",""ドル"",""ユーロ"",""ポンド"",""セント""]"	"[""yen"",""dollar"",""euro"",""pound"",""cent""]"	"[""yen"",""pen"",""ten"",""dollar"",""euro""]"	[]	[]
100232	1	knee	ひざ	the middle joint of your leg	He hurt his knee in the game.	彼は試合でひざをけがしました。	noun	1	3	"[""ひざ"",""ひじ"",""肩"",""足首"",""手首""]"	"[""knee"",""elbow"",""shoulder"",""ankle"",""wrist""]"	"[""knee"",""key"",""need"",""elbow"",""shoulder""]"	[]	[]
100233	1	trip	旅行	a short journey to a place	We took a trip to Kyoto.	私たちは京都へ旅行に行きました。	noun	1	4	"[""旅行"",""授業"",""試合"",""食事"",""仕事""]"	"[""trip"",""class"",""game"",""meal"",""job""]"	"[""trip"",""track"",""truck"",""class"",""game""]"	[]	[]
100234	1	piano	ピアノ	a musical instrument with black and white keys	She plays the piano after school.	彼女は放課後にピアノを弾きます。	noun	1	4	"[""ピアノ"",""ギター"",""たいこ"",""バイオリン"",""フルート""]"	"[""piano"",""guitar"",""drum"",""violin"",""flute""]"	"[""piano"",""peanut"",""pilot"",""guitar"",""drum""]"	[]	[]
100235	1	soccer	サッカー	a game played by kicking a ball	My brother plays soccer after school.	私の兄は放課後にサッカーをします。	noun	1	5	"[""サッカー"",""野球"",""テニス"",""バスケットボール"",""バレーボール""]"	"[""soccer"",""baseball"",""tennis"",""basketball"",""volleyball""]"	"[""soccer"",""supper"",""summer"",""baseball"",""tennis""]"	"[{""word"":""football"",""note"":""主にイギリス英語で使う""}]"	[]
100236	1	lion	ライオン	a large wild cat	The lion is sleeping under the tree.	そのライオンは木の下で眠っています。	noun	1	3	"[""ライオン"",""トラ"",""ゾウ"",""キリン"",""クマ""]"	"[""lion"",""tiger"",""elephant"",""giraffe"",""bear""]"	"[""lion"",""line"",""iron"",""tiger"",""elephant""]"	[]	[]
100237	1	garden	庭	a place where people grow plants	We grow tomatoes in our garden.	私たちは庭でトマトを育てます。	noun	1	4	"[""庭"",""公園"",""畑"",""台所"",""部屋""]"	"[""garden"",""park"",""field"",""kitchen"",""room""]"	"[""garden"",""guard"",""golden"",""park"",""field""]"	[]	[]
100238	1	Japanese	日本語	the language spoken in Japan	She is studying Japanese at school.	彼女は学校で日本語を勉強しています。	noun	1	5	"[""日本語"",""英語"",""中国語"",""フランス語"",""韓国語""]"	"[""Japanese"",""English"",""Chinese"",""French"",""Korean""]"	"[""Japanese"",""Chinese"",""Portuguese"",""English"",""French""]"	[]	[]
100239	1	English	英語	the language spoken in many countries	I study English every day.	私は毎日英語を勉強します。	noun	1	5	"[""英語"",""数学"",""国語"",""理科"",""歴史""]"	"[""English"",""math"",""science"",""Japanese"",""history""]"	"[""English"",""anguish"",""finish"",""math"",""science""]"	[]	[]
100240	1	much	たくさんの（量）	a large amount of something	We do not have much time.	私たちにはあまり時間がありません。	determiner	1	1	"[""たくさんの（量）"",""少しの"",""十分な"",""同じ量の"",""残りの""]"	"[""much"",""little"",""enough"",""same"",""rest""]"	"[""much"",""match"",""march"",""little"",""enough""]"	"[{""word"":""a lot of"",""note"":""たくさんの、という会話的な表現。""}]"	"[{""word"":""little"",""note"":""量が少ない。""}]"
100241	1	China	中国	a country in East Asia	China is in East Asia.	中国は東アジアにあります。	noun	1	5	"[""中国"",""日本"",""韓国"",""インド"",""タイ""]"	"[""China"",""Japan"",""Korea"",""India"",""Thailand""]"	"[""China"",""shiny"",""final"",""Japan"",""Korea""]"	[]	[]
100242	1	many	たくさんの（数）	a large number of people or things	We have many books at home.	私たちは家にたくさんの本があります。	determiner	1	5	"[""たくさんの（数）"",""少しの"",""いくつかの"",""全部の"",""何もない""]"	"[""many"",""few"",""some"",""all"",""none""]"	"[""many"",""money"",""menu"",""few"",""some""]"	"[{""word"":""a lot of"",""note"":""たくさんの、という会話的な表現。""}]"	"[{""word"":""few"",""note"":""数が少ない。""}]"
100243	1	bus	バス	a large vehicle for many people	I go to school by bus.	私はバスで学校に行きます。	noun	1	5	"[""バス"",""電車"",""自転車"",""タクシー"",""トラック""]"	"[""bus"",""train"",""bicycle"",""taxi"",""truck""]"	"[""bus"",""boss"",""base"",""train"",""bicycle""]"	[]	[]
100244	1	big	大きい	large in size	They live in a big house.	彼らは大きな家に住んでいます。	adjective	1	1	"[""大きい"",""小さい"",""長い"",""高い"",""広い""]"	"[""big"",""small"",""long"",""tall"",""wide""]"	"[""big"",""bag"",""beg"",""small"",""long""]"	"[{""word"":""large"",""note"":""大きい、という少しかたい語。""}]"	"[{""word"":""small"",""note"":""大きさが小さい。""}]"
100245	1	December	12月	the twelfth month of the year	My birthday is in December.	私の誕生日は12月です。	noun	1	4	"[""12月"",""11月"",""1月"",""10月"",""2月""]"	"[""December"",""November"",""January"",""October"",""February""]"	"[""December"",""November"",""September"",""January"",""October""]"	[]	[]
100246	1	tea	お茶	a hot drink made from tea leaves	I drink tea every morning.	私は毎朝お茶を飲みます。	noun	1	5	"[""お茶"",""水"",""牛乳"",""ジュース"",""コーヒー""]"	"[""tea"",""water"",""milk"",""juice"",""coffee""]"	"[""tea"",""key"",""team"",""water"",""milk""]"	[]	[]
100247	1	study	勉強する	to learn about a subject	I study English every day.	私は毎日英語を勉強します。	verb	1	5	"[""勉強する"",""教える"",""遊ぶ"",""働く"",""休む""]"	"[""study"",""teach"",""play"",""work"",""rest""]"	"[""study"",""steady"",""student"",""teach"",""play""]"	"[{""word"":""learn"",""note"":""学んで身につける。""}]"	[]
100248	1	pants	ズボン	clothes that cover your legs	He bought new pants yesterday.	彼は昨日、新しいズボンを買いました。	noun	1	4	"[""ズボン"",""シャツ"",""くつ"",""ぼうし"",""スカート""]"	"[""pants"",""shirt"",""shoes"",""hat"",""skirt""]"	"[""pants"",""plants"",""points"",""shirt"",""shoes""]"	"[{""word"":""trousers"",""note"":""主にイギリス英語で使う。pants はアメリカ英語で一般的。""}]"	[]
100249	1	sour	すっぱい	having a sharp taste like lemon	This lemon is very sour.	このレモンはとてもすっぱいです。	adjective	1	2	"[""すっぱい"",""あまい"",""からい"",""にがい"",""しょっぱい""]"	"[""sour"",""sweet"",""spicy"",""bitter"",""salty""]"	"[""sour"",""shower"",""south"",""sweet"",""spicy""]"	[]	"[{""word"":""sweet"",""note"":""甘い味を表す。""}]"
100250	1	centimeter	センチメートル	a unit of length	The ruler is 30 centimeters long.	その定規は長さ30センチメートルです。	noun	1	2	"[""センチメートル"",""メートル"",""ミリメートル"",""キログラム"",""キロメートル""]"	"[""centimeter"",""meter"",""millimeter"",""kilogram"",""kilometer""]"	"[""centimeter"",""center"",""sentence"",""camera"",""computer""]"	[]	[]
100251	1	kilometer	キロメートル	a unit equal to 1,000 meters	The park is two kilometers away.	その公園は2キロメートル先です。	noun	1	3	"[""キロメートル"",""メートル"",""センチメートル"",""マイル"",""ミリメートル""]"	"[""kilometer"",""meter"",""centimeter"",""mile"",""millimeter""]"	"[""kilometer"",""kilogram"",""camera"",""computer"",""meter""]"	[]	[]
100252	1	show	見せる	to let someone see something	Please show me your picture.	あなたの絵を私に見せてください。	verb	1	5	"[""見せる"",""運ぶ"",""借りる"",""選ぶ"",""集める""]"	"[""show"",""carry"",""borrow"",""choose"",""collect""]"	"[""show"",""shore"",""short"",""carry"",""borrow""]"	"[{""word"":""let A see B"",""note"":""AにBを見せる。""}]"	"[{""word"":""hide"",""note"":""見えないように隠す。""}]"
100253	1	moon	月	the object that moves around Earth	The moon is bright tonight.	今夜は月が明るいです。	noun	1	4	"[""月"",""太陽"",""星"",""空"",""地球""]"	"[""moon"",""sun"",""star"",""sky"",""earth""]"	"[""moon"",""mood"",""move"",""sun"",""star""]"	[]	[]
100254	1	star	星	a bright object in the night sky	I can see a star in the sky.	私は空に星が一つ見えます。	noun	1	5	"[""星"",""月"",""太陽"",""雲"",""空""]"	"[""star"",""moon"",""sun"",""cloud"",""sky""]"	"[""star"",""start"",""store"",""moon"",""sun""]"	[]	[]
100255	1	leg	脚	a body part used for walking	My leg hurts after the game.	試合のあと、脚が痛いです。	noun	1	1	"[""脚"",""腕"",""手"",""足"",""首""]"	"[""leg"",""arm"",""hand"",""foot"",""neck""]"	"[""leg"",""let"",""led"",""arm"",""hand""]"	[]	[]
100256	1	soup	スープ	a liquid food	I had soup for lunch.	私は昼食にスープを飲みました。	noun	1	4	"[""スープ"",""サラダ"",""パン"",""ごはん"",""飲み物""]"	"[""soup"",""salad"",""bread"",""rice"",""drink""]"	"[""soup"",""soap"",""soak"",""salad"",""bread""]"	[]	[]
100257	1	menu	メニュー	a list of food and drinks	Please look at the menu.	メニューを見てください。	noun	1	4	"[""メニュー"",""注文"",""料理"",""飲み物"",""値段表""]"	"[""menu"",""order"",""dish"",""drink"",""price list""]"	"[""menu"",""many"",""minute"",""order"",""dish""]"	[]	[]
100258	1	small	小さい	little in size	This bag is small.	このかばんは小さいです。	adjective	1	5	"[""小さい"",""大きい"",""長い"",""高い"",""新しい""]"	"[""small"",""big"",""long"",""high"",""new""]"	"[""small"",""smell"",""smart"",""big"",""long""]"	"[{""word"":""little"",""note"":""大きさが小さい。""}]"	"[{""word"":""big"",""note"":""大きさが大きい。""}]"
100259	1	animal	動物	a living thing like a dog or cat	The zoo has many animals.	その動物園にはたくさんの動物がいます。	noun	1	5	"[""動物"",""植物"",""昆虫"",""鳥"",""魚""]"	"[""animal"",""plant"",""insect"",""bird"",""fish""]"	"[""animal"",""annual"",""angle"",""plant"",""insect""]"	[]	[]
100260	1	rabbit	うさぎ	a small animal with long ears	I saw a rabbit in the park.	私は公園でうさぎを見ました。	noun	1	3	"[""うさぎ"",""ねこ"",""いぬ"",""さる"",""きつね""]"	"[""rabbit"",""cat"",""dog"",""monkey"",""fox""]"	"[""rabbit"",""habit"",""rapid"",""cat"",""dog""]"	[]	[]
100261	1	snake	へび	a long animal with no legs	I saw a snake in the grass.	私は草むらでへびを見ました。	noun	1	3	"[""へび"",""とかげ"",""かえる"",""わに"",""かめ""]"	"[""snake"",""lizard"",""frog"",""crocodile"",""turtle""]"	"[""snake"",""snack"",""sneak"",""lizard"",""frog""]"	[]	[]
