no	grade	word	meaning	definition	example	exampleMeaning	partOfSpeech	difficulty	frequency	choicesEnJa	choicesJaEn	choicesListening	synonyms	antonyms
300251	3	right away	すぐに	at once; without waiting	Please come here right away.	すぐにここへ来てください。	adverb	3	3	"[""すぐに"",""ゆっくり"",""ときどき"",""いっしょに"",""たぶん""]"	"[""right away"",""slowly"",""sometimes"",""together"",""maybe""]"	"[""right away"",""right"",""write"",""light"",""ride""]"	"[{""word"":""at once"",""note"":""ほぼ同じ意味""}]"	"[{""word"":""later"",""note"":""あとで""}]"
300252	3	put off ~	～を延期する	to do something at a later time	We put off the game because of rain.	私たちは雨のため試合を延期した。	phrasal verb	4	3	"[""～を延期する"",""～を始める"",""～を終える"",""～を選ぶ"",""～を運ぶ""]"	"[""put off ~"",""begin ~"",""finish ~"",""choose ~"",""carry ~""]"	"[""put off ~"",""put on ~"",""cut off ~"",""take off ~"",""turn off ~""]"	"[{""word"":""postpone ~"",""note"":""ややかたい言い方""}]"	[]
300253	3	act	行動する	to do something; to behave in a certain way	We must act now.	私たちは今行動しなければならない。	verb	2	4	"[""行動する"",""待つ"",""動く"",""話す"",""助ける""]"	"[""act"",""wait"",""move"",""talk"",""help""]"	"[""act"",""ask"",""add"",""at"",""back""]"	[]	"[{""word"":""wait"",""note"":""行動せず待つ""}]"
300254	3	succeed	成功する	to do well and get the result you want	If you study hard, you will succeed.	一生懸命勉強すれば、あなたは成功するでしょう。	verb	3	3	"[""成功する"",""失敗する"",""練習する"",""選ぶ"",""説明する""]"	"[""succeed"",""fail"",""practice"",""choose"",""explain""]"	"[""succeed"",""indeed"",""secret"",""second"",""singer""]"	"[{""word"":""do well"",""note"":""よりやさしい表現""}]"	"[{""word"":""fail"",""note"":""成功しない""}]"
300255	3	easily	簡単に	without difficulty	I can finish this homework easily.	私はこの宿題を簡単に終えられます。	adverb	2	3	"[""簡単に"",""ゆっくり"",""静かに"",""早く"",""注意深く""]"	"[""easily"",""slowly"",""quietly"",""quickly"",""carefully""]"	"[""easily"",""early"",""really"",""weekly"",""usually""]"	[]	"[{""word"":""with difficulty"",""note"":""苦労して""}]"
300256	3	bark	ほえる	to make the sound a dog makes	The dog began to bark at me.	その犬は私に向かってほえ始めました。	verb	2	2	"[""ほえる"",""ささやく"",""走る"",""かむ"",""眠る""]"	"[""bark"",""whisper"",""run"",""bite"",""sleep""]"	"[""bark"",""back"",""bank"",""dark"",""park""]"	[]	[]
300257	3	action	行動	something that you do	We must take action now.	私たちは今行動を起こさなければなりません。	noun	3	3	"[""行動"",""計画"",""会話"",""旅行"",""練習""]"	"[""action"",""plan"",""talk"",""trip"",""practice""]"	"[""action"",""auction"",""actor"",""active"",""station""]"	[]	[]
300258	3	already	すでに	before now or earlier than expected	I have already finished my homework.	私はすでに宿題を終えました。	adverb	3	4	"[""すでに"",""たぶん"",""いつも"",""とても"",""ゆっくり""]"	"[""already"",""probably"",""always"",""very"",""slowly""]"	"[""already"",""all right"",""also"",""always"",""early""]"	[]	"[{""word"":""yet"",""note"":""否定文・疑問文でよく使う""}]"
300259	3	point	点	a dot or a small mark	Put a point at the end of the line.	その線の終わりに点をつけなさい。	noun	3	4	"[""点"",""線"",""面"",""角"",""円""]"	"[""point"",""line"",""surface"",""corner"",""circle""]"	"[""point"",""paint"",""plant"",""print"",""part""]"	"[{""word"":""dot"",""note"":""小さな点""}]"	[]
300260	3	design	デザイン	a plan or pattern for how something looks	I like the design of this bag.	私はこのかばんのデザインが好きです。	noun	3	3	"[""デザイン"",""形"",""色"",""写真"",""材料""]"	"[""design"",""shape"",""color"",""picture"",""material""]"	"[""design"",""decide"",""desire"",""device"",""detail""]"	"[{""word"":""plan"",""note"":""考えた形や計画という近い意味""}]"	[]
300261	3	medicine	薬	something you take when you are sick	You should take this medicine after dinner.	夕食のあとにこの薬を飲むべきです。	noun	2	4	"[""薬"",""食べ物"",""水"",""運動"",""注射""]"	"[""medicine"",""food"",""water"",""exercise"",""injection""]"	"[""medicine"",""message"",""member"",""melody"",""memory""]"	[]	[]
300262	3	desert	砂漠	a very dry place with much sand	Camels can walk in the desert.	ラクダは砂漠を歩くことができます。	noun	3	2	"[""砂漠"",""森"",""島"",""湖"",""川""]"	"[""desert"",""forest"",""island"",""lake"",""river""]"	"[""desert"",""result"",""direct"",""dozen"",""district""]"	[]	[]
300263	3	while	～する間に、一方で	during the time that something happens	I listened to music while I studied.	私は勉強している間、音楽を聞きました。	conjunction	3	3	"[""～する間に、一方で"",""～の前に"",""～のあとで"",""～するので"",""～するなら""]"	"[""while"",""before"",""after"",""because"",""if""]"	"[""while"",""white"",""wide"",""wine"",""wild""]"	[]	[]
300264	3	on the way to ~	～へ行く途中で	going toward a place	I met Ken on the way to school.	私は学校へ行く途中でケンに会いました。	prepositional phrase	3	2	"[""～へ行く途中で"",""～の近くで"",""～の前で"",""～のあとで"",""～の中で""]"	"[""on the way to ~"",""near ~"",""in front of ~"",""after ~"",""in ~""]"	"[""on the way to ~"",""all the way to ~"",""on the road to ~"",""on the train to ~"",""on the bus to ~""]"	[]	[]
300265	3	soil	土	the top layer of earth where plants grow	These flowers grow well in rich soil.	これらの花は肥えた土でよく育ちます。	noun	3	2	"[""土"",""砂"",""石"",""草"",""木""]"	"[""soil"",""sand"",""stone"",""grass"",""wood""]"	"[""soil"",""sail"",""boil"",""coil"",""toy""]"	"[{""word"":""earth"",""note"":""「地球」の意味でも使う""}]"	[]
300266	3	planet	惑星	a large round object that moves around a star	Earth is a planet.	地球は惑星です。	noun	3	3	"[""惑星"",""星"",""宇宙"",""地球"",""月""]"	"[""planet"",""star"",""space"",""earth"",""moon""]"	"[""planet"",""plan"",""plate"",""plant"",""play""]"	[]	[]
300267	3	simple	簡単な	easy to understand or do	This question is simple.	この問題は簡単です。	adjective	3	4	"[""簡単な"",""難しい"",""大切な"",""有名な"",""安全な""]"	"[""simple"",""difficult"",""important"",""famous"",""safe""]"	"[""simple"",""sample"",""single"",""signal"",""temple""]"	"[{""word"":""easy"",""note"":""より基本的でよく使う""}]"	"[{""word"":""difficult"",""note"":""意味が反対""}]"
300268	3	light	光	brightness from the sun, a lamp, or fire	I can see a light in the room.	私はその部屋に明かりが見えます。	noun	3	5	"[""光"",""音"",""色"",""熱"",""影""]"	"[""light"",""sound"",""color"",""heat"",""shadow""]"	"[""light"",""right"",""night"",""like"",""line""]"	[]	"[{""word"":""darkness"",""note"":""光がない状態""}]"
300269	3	convenient	便利な	easy and useful for your needs	Online shopping is convenient.	オンラインでの買い物は便利です。	adjective	3	3	"[""便利な"",""危険な"",""有名な"",""静かな"",""親切な""]"	"[""convenient"",""dangerous"",""famous"",""quiet"",""kind""]"	"[""convenient"",""confident"",""continent"",""condition"",""conversation""]"	"[{""word"":""useful"",""note"":""役に立つという意味で近い""}]"	"[{""word"":""inconvenient"",""note"":""不便な""}]"
300270	3	feeling	気持ち	an emotion in your mind	I talked about my feelings with my mother.	私は自分の気持ちについて母と話しました。	noun	2	3	"[""気持ち"",""考え"",""夢"",""約束"",""質問""]"	"[""feeling"",""thought"",""dream"",""promise"",""question""]"	"[""feeling"",""ceiling"",""filling"",""fishing"",""field""]"	"[{""word"":""emotion"",""note"":""ややかたいが近い意味""}]"	[]
300271	3	upset	動揺した、腹を立てた	sad, worried, or angry about something	She was upset after the game.	彼女は試合のあと動揺していました。	adjective	3	3	"[""動揺した、腹を立てた"",""退屈した"",""疲れた"",""驚いた"",""満足した""]"	"[""upset"",""bored"",""tired"",""surprised"",""satisfied""]"	"[""upset"",""sunset"",""update"",""object"",""open""]"	[]	"[{""word"":""calm"",""note"":""落ち着いた""}]"
300272	3	turn out to be ~	～だと判明する	to be discovered to be something	The story turned out to be true.	その話は本当だと判明した。	phrasal verb	3	3	"[""～だと判明する"",""～に到着する"",""～に参加する"",""～から出発する"",""～に成長する""]"	"[""turn out to be ~"",""arrive at ~"",""join ~"",""leave ~"",""grow into ~""]"	"[""turn out to be ~"",""turn into ~"",""turn over ~"",""find out about ~"",""turn back to ~""]"	"[{""word"":""prove"",""note"":""結果として〜だとわかる""}]"	[]
300273	3	battery	電池	a thing that gives power to a device	I need a new battery for my clock.	私は時計に新しい電池が必要です。	noun	2	3	"[""電池"",""画面"",""鍵盤"",""機械"",""信号""]"	"[""battery"",""screen"",""keyboard"",""machine"",""signal""]"	"[""battery"",""better"",""butter"",""battle"",""bakery""]"	[]	[]
300274	3	power	電力	electricity used to run machines and buildings	The power went out during the storm.	嵐の間に停電しました。	noun	2	4	"[""電力"",""熱"",""光"",""音"",""空気""]"	"[""power"",""heat"",""light"",""sound"",""air""]"	"[""power"",""tower"",""flower"",""shower"",""player""]"	"[{""word"":""energy"",""note"":""広くエネルギー全般""}]"	[]
300275	3	machine	機械	a thing that does work by using power	This machine makes bread.	この機械はパンを作ります。	noun	3	3	"[""機械"",""道具"",""乗り物"",""材料"",""ロボット""]"	"[""machine"",""tool"",""vehicle"",""material"",""robot""]"	"[""machine"",""marine"",""match"",""math"",""magazine""]"	"[{""word"":""device"",""note"":""やや広い意味で使う""}]"	[]
300276	3	plenty of ~	たくさんの、十分な	a large amount or number of something	We have plenty of time.	私たちには時間がたくさんあります。	determiner phrase	4	3	"[""たくさんの、十分な"",""少しの"",""ほとんどない"",""それぞれの"",""どちらかの""]"	"[""plenty of ~"",""a little ~"",""few ~"",""each ~"",""either ~""]"	"[""plenty of ~"",""twenty of ~"",""many of ~"",""part of ~"",""a lot of ~""]"	"[{""word"":""a lot of"",""note"":""ほぼ同じ意味""},{""word"":""lots of"",""note"":""よりくだけた言い方""}]"	"[{""word"":""a little"",""note"":""不可算名詞で少しの""},{""word"":""few"",""note"":""可算名詞で少しの""}]"
300277	3	all the way	ずっと	from start to finish or the whole distance	We walked all the way home.	私たちは家までずっと歩きました。	adverb	4	3	"[""ずっと"",""急いで"",""まっすぐ"",""ゆっくり"",""たいてい""]"	"[""all the way"",""quickly"",""straight"",""slowly"",""usually""]"	"[""all the way"",""always"",""away"",""along"",""on the way""]"	[]	[]
300278	3	whole	全体の、全部の	all of something	I ate the whole cake.	私はケーキを全部食べた。	adjective	3	3	"[""全体の、全部の"",""一部の"",""小さい"",""新しい"",""重い""]"	"[""whole"",""part"",""small"",""new"",""heavy""]"	"[""whole"",""hold"",""home"",""hope"",""wall""]"	"[{""word"":""all"",""note"":""近い意味だが、whole は全体を表す""}]"	"[{""word"":""part"",""note"":""全体ではなく一部""}]"
300279	3	mistake	間違い	something that is wrong	I made a mistake on the test.	私はテストで間違いをした。	noun	3	3	"[""間違い"",""答え"",""質問"",""約束"",""計画""]"	"[""mistake"",""answer"",""question"",""promise"",""plan""]"	"[""mistake"",""milkshake"",""misplace"",""music"",""must""]"	"[{""word"":""error"",""note"":""ややかたい言い方""}]"	[]
300280	3	although	〜だけれども	used to show an unexpected contrast	Although it was rainy, we played soccer.	雨だったけれども、私たちはサッカーをした。	conjunction	4	3	"[""〜だけれども"",""だから"",""そして"",""もし"",""その前に""]"	"[""although"",""because"",""and"",""if"",""before""]"	"[""although"",""also"",""always"",""already"",""all""]"	"[{""word"":""though"",""note"":""より短く、会話でよく使う""}]"	[]
300281	3	occur	起こる	to happen	The accident occurred last night.	その事故は昨夜起こった。	verb	3	2	"[""起こる"",""続く"",""止まる"",""変わる"",""始まる""]"	"[""occur"",""continue"",""stop"",""change"",""begin""]"	"[""occur"",""offer"",""order"",""open"",""over""]"	"[{""word"":""happen"",""note"":""より一般的で基本的な語""}]"	[]
300282	3	happen	起こる	to take place	What happened at school today?	今日学校で何が起こりましたか。	verb	2	4	"[""起こる"",""終わる"",""動く"",""集まる"",""選ぶ""]"	"[""happen"",""finish"",""move"",""gather"",""choose""]"	"[""happen"",""happy"",""apple"",""open"",""human""]"	"[{""word"":""occur"",""note"":""ややかたい語""}]"	[]
300283	3	incident	出来事、事件	an event, especially an unusual or bad one	The incident happened near the station.	その出来事は駅の近くで起こった。	noun	3	2	"[""出来事、事件"",""計画"",""質問"",""答え"",""約束""]"	"[""incident"",""plan"",""question"",""answer"",""promise""]"	"[""incident"",""inside"",""instant"",""injury"",""invite""]"	"[{""word"":""event"",""note"":""より広い意味の語""}]"	[]
300284	3	experience	経験	something that happens to you and teaches you	Traveling abroad was a great experience for me.	海外旅行は私にとってすばらしい経験でした。	noun	3	3	"[""経験"",""冒険"",""旅行"",""思い出"",""練習""]"	"[""experience"",""adventure"",""travel"",""memory"",""practice""]"	"[""experience"",""experiment"",""excuse"",""express"",""expert""]"	[]	[]
300285	3	all over the world	世界中で	in every part of the world	People all over the world love music.	世界中で人々は音楽を愛しています。	adverb	3	2	"[""世界中で"",""町中で"",""家の中で"",""学校中で"",""道の上で""]"	"[""all over the world"",""around the town"",""in the house"",""through the school"",""on the road""]"	"[""all over the world"",""all over the town"",""around the world"",""over the wall"",""all through the world""]"	"[{""word"":""around the world"",""note"":""似ているが文脈で使い分ける""}]"	[]
